gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	#B16BA8	#F39426	B cells Memory	B cells Naive	CAFs MSC iCAF-like	CAFs myCAF-like	Cancer Basal SC	Cycling T-cells	Cycling_Myeloid	DCs	Endothelial ACKR1	Endothelial CXCL12	Endothelial RGS5	Luminal Progenitors	Macrophage	Mature Luminal	Monocyte	Myoepithelial	NK cells	NKT cells	PVL Differentiated	PVL Immature	Plasmablasts	T cells CD4+	T cells CD8+
PODXL2	Q9NZ53	False	PDXL2_HUMAN		CPI-SS01EBB8D76	0.507	0.444	0.0	0.0	0.149	0.066	0.187	0.0	0.013	0.007	0.01	0.0	0.0	0.252	0.018	0.124	0.014	0.044	0.0	0.0	0.172	0.046	0.043	0.009	0.006
PODXL	O00592	False	PODXL_HUMAN		CPI-SS08920B6FF	0.151	0.225	0.078	0.0	0.0	0.004	0.4	0.0	0.0	0.013	0.308	1.048	1.217	0.212	0.005	0.138	0.0	0.062	0.0	0.0	0.0	0.011	0.0	0.011	0.012
SELPLG	Q14242	False	SELPL_HUMAN		CPI-SS0D479FBB7	0.03	0.021	0.0	0.0	0.024	0.041	0.044	0.509	0.324	0.833	0.062	0.0	0.0	0.019	0.38	0.063	0.443	0.021	0.586	0.962	0.0	0.101	0.261	0.772	0.796
CD40LG	P29965	False	CD40L_HUMAN		CPI-SC0AFB661A4	0.002	0.025	0.0	0.0	0.008	0.012	0.0	0.07	0.0	0.008	0.006	0.0	0.0	0.006	0.005	0.024	0.033	0.0	0.0	0.0	0.0	0.032	0.0	0.598	0.047
FN1	P02751	False	FINC_HUMAN		CPI-SC0149E8473	0.003	0.037	0.0	0.0	0.894	2.377	0.0	0.0	1.28	0.034	0.364	0.696	0.238	0.012	0.805	0.078	0.41	0.299	0.018	0.0	0.981	0.494	0.004	0.026	0.005
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC088D2EEF4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.006	0.032
PLG	P00747	False	PLMN_HUMAN		CPI-SC003C7B6F1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THBS1	P07996	False	TSP1_HUMAN		CPI-SC0D085D655	0.028	0.019	0.0	0.0	0.595	0.902	0.0	0.0	0.034	0.0	0.231	0.032	0.183	0.2	0.022	0.434	0.483	0.858	0.0	0.0	0.538	0.448	0.0	0.011	0.012
VTN	P04004	False	VTNC_HUMAN		CPI-SC0EA162039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.016	0.0	0.0	0.0	0.001	0.006	0.0	0.0	0.003	0.0	0.0	0.026	0.045	0.0	0.0	0.0
CD40LG	P29965	False	CD40L_HUMAN		CPI-SC03A4FA18B	0.002	0.025	0.0	0.0	0.008	0.012	0.0	0.07	0.0	0.008	0.006	0.0	0.0	0.006	0.005	0.024	0.033	0.0	0.0	0.0	0.0	0.032	0.0	0.598	0.047
FBN1	P35555	False	FBN1_HUMAN		CPI-SC0ABE9B7D2	0.0	0.0	0.0	0.0	0.522	0.808	0.0	0.0	0.019	0.0	0.164	0.341	0.116	0.008	0.0	0.0	0.0	0.027	0.0	0.0	0.1	0.218	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC06C3BA86F	0.003	0.037	0.0	0.0	0.894	2.377	0.0	0.0	1.28	0.034	0.364	0.696	0.238	0.012	0.805	0.078	0.41	0.299	0.018	0.0	0.981	0.494	0.004	0.026	0.005
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC02CB6F5A5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.006	0.032
PLA2G2A	P14555	False	PA2GA_HUMAN		CPI-SC08F3F7DC6	0.0	0.0	0.0	0.0	0.033	0.005	0.0	0.0	0.094	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD40LG	P29965	False	CD40L_HUMAN		CPI-SS0D9E45677	0.002	0.025	0.0	0.0	0.008	0.012	0.0	0.07	0.0	0.008	0.006	0.0	0.0	0.006	0.005	0.024	0.033	0.0	0.0	0.0	0.0	0.032	0.0	0.598	0.047
CD44	P16070	False	CD44_HUMAN		CPI-SS06F83AE58	0.266	0.367	1.132	1.024	0.83	0.579	0.163	0.902	1.096	0.847	0.11	0.0	0.012	0.863	1.206	0.682	1.49	0.761	1.275	0.428	0.688	1.095	0.422	1.295	0.977
CEACAM1	P13688	False	CEAM1_HUMAN		CPI-SS0BDC04683	0.025	0.058	0.0	0.0	0.007	0.0	0.0	0.015	0.0	0.011	0.026	0.0	0.053	0.157	0.005	0.084	0.0	0.174	0.017	0.0	0.0	0.0	0.015	0.044	0.016
PODXL2	Q9NZ53	False	PDXL2_HUMAN		CPI-SS0B111D2F5	0.507	0.444	0.0	0.0	0.149	0.066	0.187	0.0	0.013	0.007	0.01	0.0	0.0	0.252	0.018	0.124	0.014	0.044	0.0	0.0	0.172	0.046	0.043	0.009	0.006
SELPLG	Q14242	False	SELPL_HUMAN		CPI-SS085C6A191	0.03	0.021	0.0	0.0	0.024	0.041	0.044	0.509	0.324	0.833	0.062	0.0	0.0	0.019	0.38	0.063	0.443	0.021	0.586	0.962	0.0	0.101	0.261	0.772	0.796
CD47	Q08722	False	CD47_HUMAN		CPI-SC05C71E348	0.525	0.537	0.126	1.409	0.666	0.542	0.42	0.567	0.507	0.574	0.406	0.303	0.22	0.662	0.553	0.637	0.394	0.67	0.486	0.638	0.199	0.344	0.262	0.616	0.433
CD48	P09326	False	CD48_HUMAN		CPI-SS056FF4363	0.048	0.068	1.214	0.675	0.014	0.025	0.043	0.43	0.509	0.548	0.022	0.105	0.046	0.009	0.627	0.044	0.992	0.0	0.672	1.062	0.061	0.0	0.229	0.844	0.78
CD52	P31358	False	CD52_HUMAN		CPI-SS073C1B796	0.105	0.14	2.898	3.283	0.091	0.13	0.0	1.857	0.993	1.05	0.206	0.15	0.081	0.027	0.919	0.088	1.321	0.031	1.551	0.585	0.123	0.065	0.316	2.08	2.289
CD70	P32970	False	CD70_HUMAN		CPI-SS01999882C	0.009	0.013	0.0	0.0	0.003	0.016	0.0	0.383	0.094	0.034	0.051	0.0	0.0	0.006	0.033	0.012	0.017	0.028	0.016	0.173	0.0	0.0	0.034	0.105	0.295
CD80	P33681	False	CD80_HUMAN		CPI-SS0DC98E54D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.107	0.077	0.133	0.0	0.0	0.0	0.0	0.189	0.0	0.157	0.0	0.022	0.0	0.0	0.0	0.0	0.009	0.011
CD86	P42081	False	CD86_HUMAN		CPI-SS0452C6098	0.0	0.045	0.377	0.0	0.0	0.011	0.0	0.047	0.485	0.475	0.0	0.0	0.0	0.003	0.741	0.0	0.616	0.0	0.0	0.173	0.0	0.018	0.014	0.0	0.03
CD80	P33681	False	CD80_HUMAN		CPI-SS08EC6823D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.107	0.077	0.133	0.0	0.0	0.0	0.0	0.189	0.0	0.157	0.0	0.022	0.0	0.0	0.0	0.0	0.009	0.011
CD86	P42081	False	CD86_HUMAN		CPI-SS0A72C2360	0.0	0.045	0.377	0.0	0.0	0.011	0.0	0.047	0.485	0.475	0.0	0.0	0.0	0.003	0.741	0.0	0.616	0.0	0.0	0.173	0.0	0.018	0.014	0.0	0.03
CD99	P14209	False	CD99_HUMAN		CPI-SS01560CA22	0.54	0.309	0.526	0.0	1.899	2.393	0.26	1.467	1.09	0.886	1.503	1.587	1.218	0.061	1.077	0.89	1.16	0.105	1.399	1.619	1.53	1.713	0.615	1.344	1.699
CEACAM1	P13688	False	CEAM1_HUMAN		CPI-SS055B305F1	0.025	0.058	0.0	0.0	0.007	0.0	0.0	0.015	0.0	0.011	0.026	0.0	0.053	0.157	0.005	0.084	0.0	0.174	0.017	0.0	0.0	0.0	0.015	0.044	0.016
ICAM2	P13598	False	ICAM2_HUMAN		CPI-SS0544D2759	0.093	0.109	0.356	1.024	0.035	0.014	0.044	0.17	0.13	0.06	0.827	1.683	1.435	0.08	0.166	0.024	0.203	0.067	0.417	0.283	0.113	0.307	0.491	0.469	0.115
ICAM3	P32942	False	ICAM3_HUMAN		CPI-SS0A2949959	0.062	0.08	0.804	0.463	0.05	0.124	0.0	1.147	0.29	0.454	0.15	0.134	0.108	0.099	0.161	0.155	0.631	0.045	1.04	0.997	0.066	0.139	0.738	1.058	0.894
CEACAM1	P13688	False	CEAM1_HUMAN		CPI-SS0A2D7895C	0.025	0.058	0.0	0.0	0.007	0.0	0.0	0.015	0.0	0.011	0.026	0.0	0.053	0.157	0.005	0.084	0.0	0.174	0.017	0.0	0.0	0.0	0.015	0.044	0.016
CEACAM5	P06731	False	CEAM5_HUMAN		CPI-SS0322747C2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEACAM6	P40199	False	CEAM6_HUMAN		CPI-SS001BF66E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEACAM5	P06731	False	CEAM5_HUMAN		CPI-SS04B37190C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEACAM5	P06731	False	CEAM5_HUMAN		CPI-SS0AC66088D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEACAM5	P06731	False	CEAM5_HUMAN		CPI-SS0B537DD3F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLEC2A	Q6UVW9	False	CLC2A_HUMAN		CPI-SS0CD8D0164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004
CLEC2B	Q92478	False	CLC2B_HUMAN		CPI-SS025C8F785	0.047	0.012	0.215	0.463	0.593	0.68	0.0	0.665	0.535	0.461	0.782	0.458	0.618	0.027	0.865	0.038	0.562	0.011	0.913	1.057	0.256	0.22	0.091	0.412	1.147
CLCF1	Q9UBD9	False	CLCF1_HUMAN		CPI-SC08497FAC9	0.0	0.02	0.468	0.0	0.148	0.105	0.0	0.0	0.0	0.0	0.027	0.0	0.023	0.094	0.015	0.084	0.03	0.108	0.041	0.0	0.067	0.046	0.0	0.03	0.009
CNTF	P26441	False	CNTF_HUMAN		CPI-SC05C95A92C	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNTN1	Q12860	False	CNTN1_HUMAN		CPI-SS0A6FCBF7C	0.023	0.0	0.0	0.0	0.193	0.146	0.043	0.0	0.0	0.013	0.003	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0FC612D4D	0.003	0.0	0.0	0.0	1.282	0.479	0.0	0.0	0.0	0.009	0.014	0.0	0.0	0.0	0.004	0.014	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.0	0.004
DLL1	O00548	False	DLL1_HUMAN		CPI-SS04A5D6B6F	0.0	0.0	0.0	0.0	0.054	0.058	0.0	0.0	0.0	0.0	0.175	0.03	0.168	0.004	0.005	0.012	0.0	0.05	0.021	0.0	0.0	0.036	0.0	0.005	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS0E5A6ADB3	0.073	0.078	0.0	0.0	0.009	0.006	0.077	0.017	0.03	0.0	0.0	0.0	0.0	0.005	0.003	0.0	0.0	0.049	0.0	0.0	0.0	0.02	0.0	0.004	0.012
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS0AFCA0602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.173	0.538	0.342	0.009	0.0	0.005	0.0	0.005	0.0	0.0	0.0	0.066	0.047	0.0	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS052ADA696	0.13	0.052	0.0	0.0	0.057	0.153	0.076	0.0	0.014	0.018	0.227	0.623	0.359	0.008	0.024	0.153	0.052	0.255	0.033	0.0	0.802	0.626	0.0	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS0DB3F5A37	0.005	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.154	0.609	0.342	0.002	0.002	0.0	0.017	0.176	0.02	0.0	0.0	0.0	0.005	0.0	0.01
CNTN1	Q12860	False	CNTN1_HUMAN		CPI-SS029811409	0.023	0.0	0.0	0.0	0.193	0.146	0.043	0.0	0.0	0.013	0.003	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0E1A8414D	0.003	0.0	0.0	0.0	1.282	0.479	0.0	0.0	0.0	0.009	0.014	0.0	0.0	0.0	0.004	0.014	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.0	0.004
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0423580E5	0.0	0.0	0.0	0.0	0.054	0.058	0.0	0.0	0.0	0.0	0.175	0.03	0.168	0.004	0.005	0.012	0.0	0.05	0.021	0.0	0.0	0.036	0.0	0.005	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS06BBCAC08	0.073	0.078	0.0	0.0	0.009	0.006	0.077	0.017	0.03	0.0	0.0	0.0	0.0	0.005	0.003	0.0	0.0	0.049	0.0	0.0	0.0	0.02	0.0	0.004	0.012
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS08E4D6FA9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.173	0.538	0.342	0.009	0.0	0.005	0.0	0.005	0.0	0.0	0.0	0.066	0.047	0.0	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS060B82BBC	0.13	0.052	0.0	0.0	0.057	0.153	0.076	0.0	0.014	0.018	0.227	0.623	0.359	0.008	0.024	0.153	0.052	0.255	0.033	0.0	0.802	0.626	0.0	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS065B2DBAE	0.005	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.154	0.609	0.342	0.002	0.002	0.0	0.017	0.176	0.02	0.0	0.0	0.0	0.005	0.0	0.01
CNTN1	Q12860	False	CNTN1_HUMAN		CPI-SS0730D1EF3	0.023	0.0	0.0	0.0	0.193	0.146	0.043	0.0	0.0	0.013	0.003	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0
CNTN1	Q12860	False	CNTN1_HUMAN		CPI-SS0BDC912F3	0.023	0.0	0.0	0.0	0.193	0.146	0.043	0.0	0.0	0.013	0.003	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC028882919	0.008	0.054	0.0	0.0	2.471	3.509	0.0	0.019	0.034	0.042	0.057	0.063	0.0	0.033	0.01	0.055	0.056	0.032	0.023	0.255	0.525	1.039	0.043	0.032	0.073
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC07707E049	0.001	0.0	0.0	0.0	2.312	3.077	0.0	0.019	0.093	0.046	0.05	0.0	0.025	0.005	0.006	0.016	0.037	0.033	0.045	0.0	0.566	1.828	0.062	0.046	0.024
COL2A1	P02458	False	CO2A1_HUMAN		CPI-SC0AA90A03B	0.0	0.0	0.0	0.0	0.008	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.219	0.0	0.0	0.0	0.018	0.0	0.0	0.0
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC0A7864078	0.024	0.041	0.0	0.0	2.591	3.321	0.0	0.01	0.0	0.031	0.03	0.0	0.031	0.014	0.013	0.006	0.011	0.008	0.038	0.0	0.452	1.346	0.15	0.002	0.032
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC0756B421F	0.155	0.132	0.078	0.0	0.473	0.589	0.075	0.014	0.0	0.0	0.574	0.731	1.563	0.006	0.004	0.009	0.0	0.233	0.0	0.0	0.653	0.864	0.0	0.002	0.005
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC0096917A2	0.285	0.304	0.078	0.0	0.807	0.856	0.143	0.021	0.0	0.041	0.889	0.601	1.825	0.028	0.007	0.013	0.061	0.599	0.025	0.0	1.025	1.33	0.109	0.0	0.021
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC0CC8A2F79	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.013	0.0	0.0
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC030087D4F	0.0	0.0	0.0	0.0	0.007	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053	0.016	0.0	0.0	0.028	0.074	0.0	0.0
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC0F1833AC0	0.08	0.092	0.0	0.0	0.009	0.0	0.058	0.008	0.0	0.0	0.01	0.063	0.0	0.008	0.0	0.121	0.0	0.164	0.0	0.0	0.0	0.0	0.0	0.006	0.0
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC0BFDE14E9	0.007	0.003	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.029	0.0	0.114	0.0	0.0	0.0	0.0	0.041	0.0	0.0
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC05590EDD3	0.0	0.0	0.0	0.0	0.328	0.781	0.043	0.0	0.0	0.008	0.021	0.0	0.024	0.001	0.0	0.0	0.0	0.09	0.0	0.0	0.018	0.16	0.0	0.0	0.0
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0CED85DDE	0.004	0.016	0.0	0.0	0.96	1.486	0.0	0.009	0.0	0.006	0.047	0.0	0.056	0.004	0.0	0.0	0.0	0.017	0.0	0.0	0.369	0.442	0.009	0.0	0.0
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC0DA063880	0.0	0.0	0.0	0.0	0.034	0.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.246	0.265	0.0	0.0	0.0
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC0251EEF61	0.038	0.067	0.0	0.0	1.608	2.199	0.219	0.042	0.023	0.027	0.097	0.235	0.088	0.058	0.009	0.007	0.0	0.394	0.022	0.0	0.758	0.92	0.043	0.012	0.011
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC07F654CB3	0.031	0.031	0.0	0.0	1.901	2.421	0.0	0.024	0.0	0.008	0.054	0.178	0.212	0.106	0.019	0.001	0.0	0.411	0.023	0.0	1.105	1.453	0.052	0.008	0.031
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC059D160BE	0.002	0.007	0.136	0.0	1.332	2.153	0.0	0.042	0.014	0.031	0.032	0.0	0.0	0.008	0.016	0.015	0.01	0.012	0.0	0.0	0.131	0.737	0.052	0.021	0.014
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC0E4A99136	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC0E03C13D1	0.0	0.0	0.0	0.0	0.222	0.066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL7A1	Q02388	False	CO7A1_HUMAN		CPI-SC0B4771D76	0.013	0.009	0.0	0.0	0.041	0.039	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.004	0.006	0.009	0.021	0.125	0.0	0.0	0.0	0.02	0.0	0.0	0.0
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC068FFC547	0.0	0.003	0.0	0.0	0.041	1.044	0.0	0.0	0.0	0.0	0.012	0.128	0.0	0.016	0.0	0.004	0.0	0.117	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC0FCB8DFBB	0.0	0.003	0.0	0.0	0.024	0.238	0.0	0.0	0.029	0.018	0.006	0.0	0.0	0.001	0.051	0.004	0.033	0.082	0.0	0.0	0.0	0.022	0.0	0.0	0.0
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC050CC3A3F	0.108	0.065	0.0	0.0	0.003	0.003	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.094	0.0	0.0	0.006
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0A210DC1F	0.004	0.014	0.0	0.0	0.001	0.002	0.0	0.109	0.017	0.037	0.0	0.0	0.0	0.035	0.057	0.122	0.012	0.138	0.036	0.0	0.0	0.0	0.013	0.113	0.042
COL9A3	Q14050	False	CO9A3_HUMAN		CPI-SC0FD500AF3	0.003	0.036	0.0	0.0	0.074	0.052	0.0	0.0	0.0	0.077	0.004	0.0	0.0	0.008	0.0	0.025	0.0	0.082	0.011	0.255	0.0	0.024	0.092	0.019	0.0
COL10A1	Q03692	False	COAA1_HUMAN		CPI-SC0B4F620A6	0.0	0.0	0.0	0.0	0.009	0.699	0.0	0.0	0.0	0.007	0.01	0.068	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC0B991F6B1	0.011	0.0	0.0	0.0	0.0	0.096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC034D4CF73	0.0	0.0	0.0	0.0	0.012	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.007	0.0	0.0	0.0	0.0	0.044	0.021	0.0	0.0	0.0
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC0EC720659	0.002	0.0	0.0	0.0	0.412	0.821	0.0	0.0	0.0	0.008	0.0	0.0	0.013	0.001	0.0	0.052	0.0	0.022	0.0	0.0	0.258	0.166	0.0	0.0	0.0
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0A18569E5	0.0	0.0	0.0	0.0	0.008	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.095	0.001	0.0	0.0	0.0	0.06	0.0	0.0	0.044	0.02	0.0	0.0	0.0
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC0B6D93CD4	0.002	0.0	0.0	0.0	0.939	1.075	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.005	0.0	0.217	0.011	0.0	0.611	0.521	0.0	0.007	0.005
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC01BE5E1F7	0.0	0.0	0.0	0.675	0.793	0.732	0.0	0.009	0.185	0.0	1.115	0.413	1.522	0.0	0.023	0.0	0.009	0.0	0.021	0.0	0.0	0.109	0.0	0.0	0.006
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC027EF0F68	0.085	0.088	0.0	0.0	0.21	0.454	0.014	0.014	0.0	0.012	0.0	0.0	0.0	0.084	0.0	0.06	0.0	0.33	0.0	0.0	0.133	0.123	0.043	0.0	0.0
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC00942962B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.0	0.024	0.001	0.0	0.0	0.0	0.906	0.0	0.0	0.0	0.0	0.0	0.0	0.006
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC039737584	0.142	0.191	0.078	0.0	0.44	0.792	0.199	0.008	0.087	0.046	0.197	0.656	0.324	0.042	0.013	0.04	0.023	0.198	0.019	0.0	1.515	1.263	0.024	0.04	0.037
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0423059DF	0.0	0.02	0.0	1.024	0.0	0.0	0.0	0.017	0.0	0.003	0.008	0.0	0.0	0.005	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0
COL21A1	Q96P44	False	COLA1_HUMAN		CPI-SC076898564	0.0	0.0	0.0	0.0	0.063	0.022	0.0	0.0	0.0	0.0	0.031	0.0	0.058	0.001	0.0	0.009	0.0	0.0	0.0	0.0	0.037	0.172	0.0	0.0	0.0
COL22A1	Q8NFW1	False	COMA1_HUMAN		CPI-SC0AA500B63	0.068	0.029	0.0	0.0	0.003	0.0	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.005
COL24A1	Q17RW2	False	COOA1_HUMAN		CPI-SC09E4E673B	0.0	0.0	0.0	0.0	0.003	0.012	0.0	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC008D5E4B2	0.0	0.006	0.0	0.0	0.009	0.034	0.0	0.0	0.0	0.089	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC090152EEE	0.229	0.279	0.0	0.0	0.086	0.06	0.319	0.0	0.0	0.004	0.0	0.0	0.012	0.07	0.002	0.098	0.0	0.022	0.0	0.0	0.0	0.073	0.0	0.0	0.008
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC0E9AA9087	0.022	0.003	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.006	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC0C91660AB	0.003	0.037	0.0	0.0	0.894	2.377	0.0	0.0	1.28	0.034	0.364	0.696	0.238	0.012	0.805	0.078	0.41	0.299	0.018	0.0	0.981	0.494	0.004	0.026	0.005
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC0AD2341AF	0.008	0.054	0.0	0.0	2.471	3.509	0.0	0.019	0.034	0.042	0.057	0.063	0.0	0.033	0.01	0.055	0.056	0.032	0.023	0.255	0.525	1.039	0.043	0.032	0.073
